e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:00:00Z;233.13;233.27;233.93;233.1;56204;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:01:00Z;233.17;232.9;233.35;232.9;34209;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:02:00Z;232.9;232.88;233.04;232.71;25461;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:03:00Z;232.95;233.27;233.28;232.89;18502;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:04:00Z;233.25;233.64;233.72;233.16;31795;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:05:00Z;233.64;233.65;233.72;233.52;31386;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:06:00Z;233.66;233.52;233.68;233.41;33173;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:07:00Z;233.51;233.5;233.59;233.36;16519;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:08:00Z;233.5;233.72;233.74;233.29;44566;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:09:00Z;233.73;233.67;233.75;233.6;21246;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:10:00Z;233.65;233.33;233.68;233.33;14951;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:11:00Z;233.38;233.16;233.45;233.14;12243;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:12:00Z;233.19;233.16;233.35;233.08;15218;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:13:00Z;233.09;232.85;233.12;232.51;42231;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:14:00Z;232.82;232.84;232.98;232.79;19531;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:15:00Z;232.84;232.58;232.87;232.43;14895;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:16:00Z;232.52;232.35;232.68;232;48635;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:17:00Z;232.3;232.25;232.35;232.17;8929;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:18:00Z;232.23;232.34;232.41;232.09;20253;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:19:00Z;232.33;232.43;232.45;232.11;7124;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:20:00Z;232.43;232.33;232.44;232.2;17205;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:21:00Z;232.38;232.35;232.44;232.27;3836;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:22:00Z;232.36;232.3;232.4;232.23;5368;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-22T07:23:00Z;232.33;232.52;232.52;232.32;6861;
