e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:00:00Z;330.7;330.61;330.98;329.96;43410;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:01:00Z;330.69;330.6;330.7;330.33;6088;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:02:00Z;330.6;330.35;330.6;330.31;8276;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:03:00Z;330.35;330.11;330.4;330.02;13793;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:04:00Z;330.11;329.7;330.28;329.7;16863;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:05:00Z;329.7;329.44;329.86;329.3;14772;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:06:00Z;329.44;329.81;329.99;329.4;11743;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:07:00Z;329.82;329.44;329.88;329.42;14806;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:08:00Z;329.44;329.3;329.45;329.03;21787;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:09:00Z;329.3;329.07;329.41;329.03;12038;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:10:00Z;329.06;328.85;329.17;328.85;20150;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:11:00Z;328.94;329.1;329.1;328.81;12251;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:12:00Z;329.1;329.33;329.4;328.91;14769;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:13:00Z;329.34;329.44;329.46;329.22;2794;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:14:00Z;329.44;329.4;329.5;329.32;4199;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:15:00Z;329.46;329.17;329.46;329.17;11563;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:16:00Z;329.22;329.09;329.26;329.09;3375;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:17:00Z;329.14;328.93;329.14;328.9;5768;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:18:00Z;328.99;328.9;328.99;328.82;3989;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:19:00Z;328.87;329;329.14;328.7;25200;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:20:00Z;328.99;328.76;328.99;328.68;8596;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:21:00Z;328.76;328.77;328.88;328.68;2839;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:22:00Z;328.88;328.95;328.95;328.77;999;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:23:00Z;328.95;328.99;329.09;328.85;6876;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:24:00Z;329;329.13;329.19;328.92;6803;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:25:00Z;329.13;328.92;329.29;328.92;7652;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:26:00Z;328.97;328.57;328.97;328.56;9962;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:27:00Z;328.65;328.83;328.83;328.5;10853;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:28:00Z;328.83;328.6;328.83;328.53;5817;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:29:00Z;328.59;328.6;328.67;328.53;2228;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:30:00Z;328.64;328.67;328.67;328.49;6171;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:31:00Z;328.7;328.82;328.86;328.62;3172;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:32:00Z;328.82;328.9;328.92;328.75;4700;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:33:00Z;328.9;328.8;328.97;328.75;2987;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:34:00Z;328.87;328.88;328.95;328.76;3749;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:35:00Z;328.95;328.9;328.97;328.76;2761;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:36:00Z;328.9;328.94;328.95;328.85;1124;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:37:00Z;328.89;329.06;329.24;328.89;11588;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:38:00Z;329.06;329.2;329.25;329.03;8871;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:39:00Z;329.12;329.28;329.28;329.12;2241;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:40:00Z;329.21;329.48;329.48;329.2;12641;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:41:00Z;329.46;329.76;329.85;329.46;20595;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:42:00Z;329.75;330;330;329.49;15397;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:43:00Z;329.99;330.03;330.1;329.93;21503;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:44:00Z;329.95;329.99;330.05;329.78;12718;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:45:00Z;329.94;329.9;330;329.89;6811;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:46:00Z;329.89;330.09;330.09;329.79;4844;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:47:00Z;330.09;330.01;330.1;329.97;4324;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:48:00Z;330.01;329.95;330.01;329.91;715;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:49:00Z;329.98;329.84;329.98;329.74;10488;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:50:00Z;329.84;329.81;329.9;329.56;8672;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:51:00Z;329.81;329.89;329.89;329.63;5921;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:52:00Z;329.83;330.18;330.28;329.8;19076;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:53:00Z;330.1;330.44;330.44;330.1;6456;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:54:00Z;330.44;330.45;330.58;330.37;12627;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:55:00Z;330.45;330.39;330.49;330.2;6662;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:56:00Z;330.37;330.41;330.45;330.34;3216;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:57:00Z;330.4;330.49;330.49;330.13;14634;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:58:00Z;330.37;330.55;330.55;330.35;5010;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T07:59:00Z;330.54;330.32;330.55;330.32;5221;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:00:00Z;330.42;330.65;330.68;330.38;4908;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:01:00Z;330.6;330.54;330.63;330.37;10709;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:02:00Z;330.54;330.43;330.54;330.22;9806;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:03:00Z;330.42;330.5;330.5;330.4;10578;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:04:00Z;330.42;330.55;330.63;330.42;17930;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:05:00Z;330.55;330.3;330.63;330.2;4334;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:06:00Z;330.22;330.01;330.3;330;5818;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:07:00Z;330;329.96;330.04;329.88;8425;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:08:00Z;329.9;329.93;329.95;329.76;6316;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:09:00Z;329.88;329.94;329.97;329.82;1608;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:10:00Z;329.96;330;330;329.9;2689;
e6123145-9665-43e0-8413-cd61b8aa9b13;2021-08-11T08:11:00Z;330;329.87;330.05;329.82;6733;
