e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:00:00Z;218.21;218.6;218.83;218.21;119305;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:01:00Z;218.6;218.62;218.65;218.3;80134;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:02:00Z;218.61;218.62;218.67;218.6;26733;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:03:00Z;218.62;218.43;218.65;218.27;61985;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:04:00Z;218.44;218.35;218.5;218.25;30937;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:05:00Z;218.36;218.42;218.63;218.31;43606;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:06:00Z;218.4;218.85;219.25;218.4;177754;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:07:00Z;218.84;218.78;218.9;218.62;20311;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:08:00Z;218.81;218.8;218.95;218.71;14350;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:09:00Z;218.8;218.62;218.93;218.6;15884;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:10:00Z;218.65;218.68;218.7;218.54;16581;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:11:00Z;218.69;218.8;218.92;218.67;22312;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:12:00Z;218.74;218.71;218.85;218.6;13359;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:13:00Z;218.7;218.96;219.05;218.65;98402;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:14:00Z;218.96;218.7;218.96;218.65;6615;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:15:00Z;218.7;218.54;218.7;218.4;33313;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:16:00Z;218.52;218.41;218.52;218.3;22348;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:17:00Z;218.37;217.67;218.41;217.55;120894;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:18:00Z;217.6;217.66;217.79;216.96;97104;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-03-27T07:19:00Z;217.54;217.9;218;217.5;36929;
