e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:00:00Z;193.1;193.61;194;193.06;196420;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:01:00Z;193.7;193.45;193.81;193.16;94248;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:02:00Z;193.5;193.88;193.88;193.41;52504;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:03:00Z;193.86;194.71;195;193.68;123022;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:04:00Z;194.75;194.74;195.13;194.61;166299;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:05:00Z;194.69;194.6;194.89;194.4;60271;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:06:00Z;194.6;194.88;194.89;194.47;45882;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:07:00Z;194.88;195.29;195.37;194.71;81850;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:08:00Z;195.3;195.95;196.25;195.26;113707;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:09:00Z;195.95;196.49;196.54;195.91;74319;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:10:00Z;196.49;195.74;196.54;195.67;87184;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:11:00Z;195.77;195.6;195.77;195.15;119412;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:12:00Z;195.6;195.83;195.9;195.38;33881;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:13:00Z;195.87;195.35;195.87;195.3;29089;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:14:00Z;195.35;195.3;195.36;195.12;38723;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:15:00Z;195.3;195.49;195.49;195.15;39757;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:16:00Z;195.43;195.26;195.49;195.11;25737;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:17:00Z;195.16;194.9;195.2;194.7;64570;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:18:00Z;194.91;195;195.07;194.8;27414;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:19:00Z;194.96;195.23;195.37;194.9;24367;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:20:00Z;195.32;195.77;195.85;195.23;58711;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:21:00Z;195.82;196.06;196.27;195.77;44411;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:22:00Z;196.11;195.48;196.2;195.01;71987;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:23:00Z;195.57;195.52;195.9;195.46;41411;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:24:00Z;195.55;195.9;195.98;195.51;21296;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:25:00Z;195.94;195.82;195.98;195.6;26268;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:26:00Z;195.86;195.65;195.89;195.4;25230;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:27:00Z;195.6;195.44;195.65;195.39;17719;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:28:00Z;195.41;195.38;195.55;195.3;24472;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:29:00Z;195.38;195.72;195.75;195.34;26685;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:30:00Z;195.68;195.48;195.68;195.35;20624;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:31:00Z;195.48;195.5;195.6;195.4;10849;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:32:00Z;195.45;195.67;195.7;195.43;31327;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:33:00Z;195.64;195.75;195.9;195.6;25494;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:34:00Z;195.75;196;196.2;195.63;82456;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:35:00Z;195.98;196.11;196.32;195.84;41863;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:36:00Z;196.07;196.05;196.28;195.9;24505;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:37:00Z;196.05;196.14;196.2;195.96;17313;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:38:00Z;196.18;196.28;196.5;196.17;66156;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:39:00Z;196.28;196.3;196.35;196;23604;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:40:00Z;196.3;196.3;196.47;196.22;35556;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:41:00Z;196.35;196.35;196.39;196.22;15189;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:42:00Z;196.35;196.88;197.24;196.29;178087;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:43:00Z;196.9;196.81;197.01;196.7;26739;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:44:00Z;196.8;197.05;197.2;196.78;52083;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:45:00Z;197.01;196.9;197.09;196.83;28714;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:46:00Z;196.88;196.7;196.9;196.52;50059;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:47:00Z;196.69;196.82;196.96;196.69;40180;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:48:00Z;196.79;197.08;197.13;196.71;94022;
e6123145-9665-43e0-8413-cd61b8aa9b13;2020-04-07T07:49:00Z;197.12;197.23;197.4;197.03;60952;
