e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:00:00Z;227;227.61;228.12;226.11;257443;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:01:00Z;227.59;227.19;227.99;227;133222;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:02:00Z;227.19;227.33;227.57;227.05;29539;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:03:00Z;227.33;227.5;227.52;227.2;31872;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:04:00Z;227.45;227.23;227.5;227.2;36500;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:05:00Z;227.23;228.11;228.12;227.21;34791;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:06:00Z;228.03;228.14;228.42;227.91;58016;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:07:00Z;228.13;228.51;228.55;227.98;33313;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:08:00Z;228.5;228.37;228.6;228.28;25329;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:09:00Z;228.37;228.2;228.37;228.2;20237;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:10:00Z;228.2;227.9;228.3;227.9;117676;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:11:00Z;227.9;228.03;228.14;227.85;44018;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:12:00Z;227.97;227.95;228.12;227.95;23798;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:13:00Z;228.01;228.13;228.13;227.8;12934;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:14:00Z;228.13;228.9;228.97;228.08;63483;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:15:00Z;228.94;228.82;228.95;228.62;45580;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:16:00Z;228.84;228.55;228.99;228.55;26998;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:17:00Z;228.52;228.62;228.68;228.45;26540;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:18:00Z;228.58;228.7;228.93;228.51;17492;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:19:00Z;228.68;228.83;228.85;228.63;4794;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:20:00Z;228.83;228.87;228.87;228.64;20055;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:21:00Z;228.88;228.69;228.93;228.65;11223;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:22:00Z;228.67;228.67;228.79;228.65;5321;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:23:00Z;228.67;228.71;228.85;228.67;6652;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:24:00Z;228.7;228.85;228.89;228.67;7452;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:25:00Z;228.85;229.18;229.25;228.84;24507;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:26:00Z;229.11;228.96;229.2;228.9;11961;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:27:00Z;228.97;228.91;228.99;228.7;5223;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:28:00Z;228.92;229.03;229.06;228.92;2734;
e6123145-9665-43e0-8413-cd61b8aa9b13;2019-05-10T07:29:00Z;229.05;228.87;229.13;228.8;4169;
